province,city,year,month,price
上海,黄浦,2013,08,41553
上海,黄浦,2013,07,40551
上海,黄浦,2013,06,39721
上海,黄浦,2013,05,38648
上海,黄浦,2013,04,38885
上海,黄浦,2013,03,37979
上海,黄浦,2013,02,36909
上海,黄浦,2013,01,35218
上海,长宁,2013,12,37178
上海,长宁,2013,11,37169
上海,长宁,2013,10,36669
上海,长宁,2013,09,35986
上海,长宁,2013,08,36109
上海,长宁,2013,07,35825
上海,长宁,2013,06,35273
上海,长宁,2013,05,35089
上海,长宁,2013,04,35258
上海,长宁,2013,03,34670
上海,长宁,2013,02,33565
上海,长宁,2013,01,32015
上海,虹口,2013,12,34552
上海,虹口,2013,11,34833
上海,虹口,2013,10,34082
上海,虹口,2013,09,33794
上海,虹口,2013,08,33404
上海,虹口,2013,07,33207
上海,虹口,2013,06,33051
上海,虹口,2013,05,32391
上海,虹口,2013,04,31818
上海,虹口,2013,03,31090
上海,虹口,2013,02,29706
上海,虹口,2013,01,28368
上海,杨浦,2013,12,35175
上海,杨浦,2013,11,35001
上海,杨浦,2013,10,34014
上海,杨浦,2013,09,33612
上海,杨浦,2013,08,32954
上海,杨浦,2013,07,32178
上海,杨浦,2013,06,31323
上海,杨浦,2013,05,31097
上海,杨浦,2013,04,31033
上海,杨浦,2013,03,30554
上海,杨浦,2013,02,28557
上海,杨浦,2013,01,26285
上海,普陀,2013,12,31016
上海,普陀,2013,11,30746
上海,普陀,2013,10,30480
上海,普陀,2013,09,29832
上海,普陀,2013,08,29150
上海,普陀,2013,07,28588
上海,普陀,2013,06,28057
上海,普陀,2013,05,27568
上海,普陀,2013,04,27255
上海,普陀,2013,03,26613
上海,普陀,2013,02,25579
上海,普陀,2013,01,24967
上海,静安,2013,12,43775
上海,静安,2013,11,43238
上海,静安,2013,10,42997
上海,静安,2013,09,42749
上海,静安,2013,08,42095
上海,静安,2013,07,41028
上海,静安,2013,06,40072
上海,静安,2013,05,39806
上海,静安,2013,04,40543
上海,静安,2013,03,41026
上海,静安,2013,02,42274
上海,静安,2013,01,41027
上海,嘉定,2013,12,19161
上海,嘉定,2013,11,19079
上海,嘉定,2013,10,18790
上海,嘉定,2013,09,18912
上海,嘉定,2013,08,19475
上海,嘉定,2013,07,19018
上海,嘉定,2013,06,18628
上海,嘉定,2013,05,18153
上海,嘉定,2013,04,17901
上海,嘉定,2013,03,17083
上海,嘉定,2013,02,15727
上海,嘉定,2013,01,15043
上海,松江,2013,12,18295
上海,松江,2013,11,18085
上海,松江,2013,10,17591
上海,松江,2013,09,17252
上海,松江,2013,08,17230
上海,松江,2013,07,17260
上海,松江,2013,06,16870
上海,松江,2013,05,16681
上海,松江,2013,04,16691
上海,松江,2013,03,16507
上海,松江,2013,02,15984
上海,松江,2013,01,15676
上海,徐汇,2013,12,38131
上海,徐汇,2013,11,37737
上海,徐汇,2013,10,36502
上海,徐汇,2013,09,35527
上海,徐汇,2013,08,34486
上海,徐汇,2013,07,33951
上海,徐汇,2013,06,32964
上海,徐汇,2013,05,32847
上海,徐汇,2013,04,32656
上海,徐汇,2013,03,32119
上海,徐汇,2013,02,31145
上海,徐汇,2013,01,31223
上海,宝山,2013,12,22487
上海,宝山,2013,11,22373
上海,宝山,2013,10,22088
上海,宝山,2013,09,21609
上海,宝山,2013,08,21348
上海,宝山,2013,07,21029
上海,宝山,2013,06,20515
上海,宝山,2013,05,20227
上海,宝山,2013,04,20004
上海,宝山,2013,03,19393
上海,宝山,2013,02,18604
上海,宝山,2013,01,18108
上海,闵行,2013,12,26155
上海,闵行,2013,11,26248
上海,闵行,2013,10,25681
上海,闵行,2013,09,25143
上海,闵行,2013,08,24681
上海,闵行,2013,07,24473
上海,闵行,2013,06,24238
上海,闵行,2013,05,23801
上海,闵行,2013,04,23524
上海,闵行,2013,03,22934
上海,闵行,2013,02,21865
上海,闵行,2013,01,21312
上海,浦东,2013,12,30915
上海,浦东,2013,11,30614
上海,浦东,2013,10,29647
上海,浦东,2013,09,28736
上海,浦东,2013,08,28172
上海,浦东,2013,07,27816
上海,浦东,2013,06,27609
上海,浦东,2013,05,27392
上海,浦东,2013,04,27060
上海,浦东,2013,03,26055
上海,浦东,2013,02,24698
上海,浦东,2013,01,23959
上海,上海,2016,12,52142
上海,上海,2016,11,51292
上海,上海,2016,10,49765
上海,上海,2016,09,48009
上海,上海,2016,08,46271
上海,上海,2016,07,45338
上海,上海,2016,06,45411
上海,上海,2016,05,45484
上海,上海,2016,04,45397
上海,上海,2016,03,43840
上海,上海,2016,02,37795
上海,上海,2016,01,36665
上海,上海,2017,12,50017
上海,上海,2017,11,49998
上海,上海,2017,10,50760
上海,上海,2017,09,50922
上海,上海,2017,08,50674
上海,上海,2017,07,52805
上海,上海,2017,06,53343
上海,上海,2017,05,53919
上海,上海,2017,04,51791
上海,上海,2017,03,52146
上海,上海,2017,02,53228
上海,上海,2017,01,52640
上海,上海,2018,12,49446
上海,上海,2018,11,50189
上海,上海,2018,10,50439
上海,上海,2018,09,50512
上海,上海,2018,08,50667
上海,上海,2018,07,50697
上海,上海,2018,06,50801
上海,上海,2018,05,50365
上海,上海,2018,04,50461
上海,上海,2018,03,51935
上海,上海,2018,02,51873
上海,上海,2018,01,50619
上海,上海周边,2018,12,10987
上海,上海周边,2018,11,11188
上海,上海周边,2018,10,11302
上海,上海周边,2018,09,11194
上海,上海周边,2018,08,11180
上海,上海周边,2018,07,10807
上海,上海周边,2018,06,10558
上海,上海周边,2018,05,10362
上海,上海周边,2018,04,10477
上海,上海周边,2018,03,10685
上海,上海周边,2018,02,10819
上海,上海周边,2018,01,10731
上海,崇明,2018,12,15758
上海,崇明,2018,11,16302
上海,崇明,2018,10,17386
上海,崇明,2018,09,17440
上海,崇明,2018,08,16891
上海,崇明,2018,07,14712
上海,崇明,2018,06,14586
上海,崇明,2018,05,14447
上海,崇明,2018,04,14501
上海,崇明,2018,03,14850
上海,崇明,2018,02,15006
上海,崇明,2018,01,15031
上海,金山,2018,12,17133
上海,金山,2018,11,17231
上海,金山,2018,10,17358
上海,金山,2018,09,16574
上海,金山,2018,08,16515
上海,金山,2018,07,16497
上海,金山,2018,06,16432
上海,金山,2018,05,16091
上海,金山,2018,04,16384
上海,金山,2018,03,16885
上海,金山,2018,02,16476
上海,金山,2018,01,16272
上海,奉贤,2018,12,24048
上海,奉贤,2018,11,24346
上海,奉贤,2018,10,24700
上海,奉贤,2018,09,24188
上海,奉贤,2018,08,23807
上海,奉贤,2018,07,24409
上海,奉贤,2018,06,25347
上海,奉贤,2018,05,25204
上海,奉贤,2018,04,25543
上海,奉贤,2018,03,26848
上海,奉贤,2018,02,26441
上海,奉贤,2018,01,24798
上海,青浦,2018,12,30883
上海,青浦,2018,11,31365
上海,青浦,2018,10,31314
上海,青浦,2018,09,31196
上海,青浦,2018,08,31226
上海,青浦,2018,07,31456
上海,青浦,2018,06,31675
上海,青浦,2018,05,31724
上海,青浦,2018,04,32214
上海,青浦,2018,03,32410
上海,青浦,2018,02,31917
上海,青浦,2018,01,32018
上海,黄浦,2018,12,82647
上海,黄浦,2018,11,83823
上海,黄浦,2018,10,84221
上海,黄浦,2018,09,85357
上海,黄浦,2018,08,86440
上海,黄浦,2018,07,81796
上海,黄浦,2018,06,82666
上海,黄浦,2018,05,81546
上海,黄浦,2018,04,81299
上海,黄浦,2018,03,83546
上海,黄浦,2018,02,82485
上海,黄浦,2018,01,81913
上海,长宁,2018,12,68801
上海,长宁,2018,11,69693
上海,长宁,2018,10,70495
上海,长宁,2018,09,70909
上海,长宁,2018,08,70585
上海,长宁,2018,07,66095
上海,长宁,2018,06,67162
上海,长宁,2018,05,67362
上海,长宁,2018,04,67363
上海,长宁,2018,03,67703
上海,长宁,2018,02,66908
上海,长宁,2018,01,67194
上海,虹口,2018,12,58526
上海,虹口,2018,11,59572
上海,虹口,2018,10,59862
上海,虹口,2018,09,59822
上海,虹口,2018,08,60098
上海,虹口,2018,07,61120
上海,虹口,2018,06,61191
上海,虹口,2018,05,60806
上海,虹口,2018,04,60916
上海,虹口,2018,03,61840
上海,虹口,2018,02,61794
上海,虹口,2018,01,60822
上海,杨浦,2018,12,60119
上海,杨浦,2018,11,61247
上海,杨浦,2018,10,61983
上海,杨浦,2018,09,61905
上海,杨浦,2018,08,61663
上海,杨浦,2018,07,62420
上海,杨浦,2018,06,62838
上海,杨浦,2018,05,62570
上海,杨浦,2018,04,62983
上海,杨浦,2018,03,64100
上海,杨浦,2018,02,63927
上海,杨浦,2018,01,63840
上海,普陀,2018,12,56224
上海,普陀,2018,11,57047
上海,普陀,2018,10,57262
上海,普陀,2018,09,57671
上海,普陀,2018,08,57677
上海,普陀,2018,07,57363
上海,普陀,2018,06,57764
上海,普陀,2018,05,58239
上海,普陀,2018,04,58260
上海,普陀,2018,03,58801
上海,普陀,2018,02,58318
上海,普陀,2018,01,58285
上海,静安,2018,12,67358
上海,静安,2018,11,66942
上海,静安,2018,10,67769
上海,静安,2018,09,67694
上海,静安,2018,08,68039
上海,静安,2018,07,68252
上海,静安,2018,06,68896
上海,静安,2018,05,67724
上海,静安,2018,04,67239
上海,静安,2018,03,69149
上海,静安,2018,02,69097
上海,静安,2018,01,66828
上海,嘉定,2018,12,34246
上海,嘉定,2018,11,33701
上海,嘉定,2018,10,33715
上海,嘉定,2018,09,34508
上海,嘉定,2018,08,33219
上海,嘉定,2018,07,32086
上海,嘉定,2018,06,32749
上海,嘉定,2018,05,32347
上海,嘉定,2018,04,32412
上海,嘉定,2018,03,33073
上海,嘉定,2018,02,32853
上海,嘉定,2018,01,32656
上海,松江,2018,12,33758
上海,松江,2018,11,34027
上海,松江,2018,10,33485
上海,松江,2018,09,33503
上海,松江,2018,08,33433
上海,松江,2018,07,33868
上海,松江,2018,06,33853
上海,松江,2018,05,33626
上海,松江,2018,04,34096
上海,松江,2018,03,34519
上海,松江,2018,02,33905
上海,松江,2018,01,33631
上海,徐汇,2018,12,72619
上海,徐汇,2018,11,74416
上海,徐汇,2018,10,74622
上海,徐汇,2018,09,74173
上海,徐汇,2018,08,73950
上海,徐汇,2018,07,71757
上海,徐汇,2018,06,72050
上海,徐汇,2018,05,72780
上海,徐汇,2018,04,73169
上海,徐汇,2018,03,74341
上海,徐汇,2018,02,72335
上海,徐汇,2018,01,72685
上海,宝山,2018,12,39051
上海,宝山,2018,11,40234
上海,宝山,2018,10,40559
上海,宝山,2018,09,41070
上海,宝山,2018,08,41462
上海,宝山,2018,07,40865
上海,宝山,2018,06,41354
上海,宝山,2018,05,41426
上海,宝山,2018,04,41887
上海,宝山,2018,03,42149
上海,宝山,2018,02,41474
上海,宝山,2018,01,41609
上海,闵行,2018,12,47458
上海,闵行,2018,11,48213
上海,闵行,2018,10,48766
上海,闵行,2018,09,49157
上海,闵行,2018,08,49171
上海,闵行,2018,07,47153
上海,闵行,2018,06,47599
上海,闵行,2018,05,47276
上海,闵行,2018,04,47348
上海,闵行,2018,03,48090
上海,闵行,2018,02,47868
上海,闵行,2018,01,47668
上海,浦东,2018,12,48993
上海,浦东,2018,11,49971
上海,浦东,2018,10,50379
上海,浦东,2018,09,50844
上海,浦东,2018,08,51665
上海,浦东,2018,07,53266
上海,浦东,2018,06,53148
上海,浦东,2018,05,53122
上海,浦东,2018,04,53250
上海,浦东,2018,03,53949
上海,浦东,2018,02,54310
上海,浦东,2018,01,54344
上海,上海周边,2017,12,10694
上海,上海周边,2017,11,10600
上海,上海周边,2017,10,10380
上海,上海周边,2017,09,10318
上海,上海周边,2017,08,10110
上海,上海周边,2017,07,10124
上海,上海周边,2017,06,9905
上海,上海周边,2017,05,9328
上海,上海周边,2017,04,9060
上海,上海周边,2017,03,9074
上海,上海周边,2017,02,9368
上海,上海周边,2017,01,9315
上海,崇明,2017,12,15127
上海,崇明,2017,11,14887
上海,崇明,2017,10,15929
上海,崇明,2017,09,17267
上海,崇明,2017,08,15997
上海,崇明,2017,07,16148
上海,崇明,2017,06,15966
上海,崇明,2017,05,14214
上海,崇明,2017,04,11796
上海,崇明,2017,03,11203
上海,崇明,2017,02,10272
上海,崇明,2017,01,10670
上海,金山,2017,12,15190
上海,金山,2017,11,15545
上海,金山,2017,10,16479
上海,金山,2017,09,17003
上海,金山,2017,08,17375
上海,金山,2017,07,17569
上海,金山,2017,06,17803
上海,金山,2017,05,17182
上海,金山,2017,04,15782
上海,金山,2017,03,15666
上海,金山,2017,02,16090
上海,金山,2017,01,15672
上海,奉贤,2017,12,23724
上海,奉贤,2017,11,24365
上海,奉贤,2017,10,26112
上海,奉贤,2017,09,26440
上海,奉贤,2017,08,26109
上海,奉贤,2017,07,26552
上海,奉贤,2017,06,27188
上海,奉贤,2017,05,27188
上海,奉贤,2017,04,26380
上海,奉贤,2017,03,26170
上海,奉贤,2017,02,27210
上海,奉贤,2017,01,26595
上海,青浦,2017,12,32217
上海,青浦,2017,11,32580
上海,青浦,2017,10,33012
上海,青浦,2017,09,32986
上海,青浦,2017,08,33231
上海,青浦,2017,07,33294
上海,青浦,2017,06,33829
上海,青浦,2017,05,33863
上海,青浦,2017,04,32843
上海,青浦,2017,03,32708
上海,青浦,2017,02,33700
上海,青浦,2017,01,32672
上海,黄浦,2017,12,81658
上海,黄浦,2017,11,81847
上海,黄浦,2017,10,81202
上海,黄浦,2017,09,82319
上海,黄浦,2017,08,83120
上海,黄浦,2017,07,82043
上海,黄浦,2017,06,80659
上海,黄浦,2017,05,79760
上海,黄浦,2017,04,75771
上海,黄浦,2017,03,74897
上海,黄浦,2017,02,74836
上海,黄浦,2017,01,74864
上海,长宁,2017,12,67467
上海,长宁,2017,11,67758
上海,长宁,2017,10,67958
上海,长宁,2017,09,69545
上海,长宁,2017,08,69467
上海,长宁,2017,07,71487
上海,长宁,2017,06,71104
上海,长宁,2017,05,70929
上海,长宁,2017,04,67360
上海,长宁,2017,03,66499
上海,长宁,2017,02,65621
上海,长宁,2017,01,65981
上海,虹口,2017,12,60379
上海,虹口,2017,11,60816
上海,虹口,2017,10,61055
上海,虹口,2017,09,62216
上海,虹口,2017,08,62948
上海,虹口,2017,07,66095
上海,虹口,2017,06,67022
上海,虹口,2017,05,66046
上海,虹口,2017,04,62531
上海,虹口,2017,03,61798
上海,虹口,2017,02,61581
上海,虹口,2017,01,61791
上海,杨浦,2017,12,63502
上海,杨浦,2017,11,64083
上海,杨浦,2017,10,64417
上海,杨浦,2017,09,64813
上海,杨浦,2017,08,64987
上海,杨浦,2017,07,66936
上海,杨浦,2017,06,67015
上海,杨浦,2017,05,67180
上海,杨浦,2017,04,64665
上海,杨浦,2017,03,64065
上海,杨浦,2017,02,64435
上海,杨浦,2017,01,63877
上海,普陀,2017,12,58886
上海,普陀,2017,11,59196
上海,普陀,2017,10,59618
上海,普陀,2017,09,59965
上海,普陀,2017,08,60034
上海,普陀,2017,07,61070
上海,普陀,2017,06,61548
上海,普陀,2017,05,61424
上海,普陀,2017,04,60171
上海,普陀,2017,03,60088
上海,普陀,2017,02,59406
上海,普陀,2017,01,58489
上海,静安,2017,12,65907
上海,静安,2017,11,66955
上海,静安,2017,10,67988
上海,静安,2017,09,68258
上海,静安,2017,08,69090
上海,静安,2017,07,85489
上海,静安,2017,06,91640
上海,静安,2017,05,89401
上海,静安,2017,04,86661
上海,静安,2017,03,85391
上海,静安,2017,02,84816
上海,静安,2017,01,85139
上海,嘉定,2017,12,31948
上海,嘉定,2017,11,32103
上海,嘉定,2017,10,32964
上海,嘉定,2017,09,32841
上海,嘉定,2017,08,33220
上海,嘉定,2017,07,34529
上海,嘉定,2017,06,33464
上海,嘉定,2017,05,34215
上海,嘉定,2017,04,32475
上海,嘉定,2017,03,31989
上海,嘉定,2017,02,33507
上海,嘉定,2017,01,32492
上海,松江,2017,12,33665
上海,松江,2017,11,34303
上海,松江,2017,10,35122
上海,松江,2017,09,35789
上海,松江,2017,08,36255
上海,松江,2017,07,37131
上海,松江,2017,06,37576
上海,松江,2017,05,37475
上海,松江,2017,04,35586
上海,松江,2017,03,35595
上海,松江,2017,02,36807
上海,松江,2017,01,36385
上海,徐汇,2017,12,72814
上海,徐汇,2017,11,71812
上海,徐汇,2017,10,71842
上海,徐汇,2017,09,72630
上海,徐汇,2017,08,73367
上海,徐汇,2017,07,76560
上海,徐汇,2017,06,76542
上海,徐汇,2017,05,75167
上海,徐汇,2017,04,73589
上海,徐汇,2017,03,72854
上海,徐汇,2017,02,71015
上海,徐汇,2017,01,71119
上海,宝山,2017,12,41150
上海,宝山,2017,11,41937
上海,宝山,2017,10,42625
上海,宝山,2017,09,42900
上海,宝山,2017,08,43505
上海,宝山,2017,07,45146
上海,宝山,2017,06,45082
上海,宝山,2017,05,45231
上海,宝山,2017,04,44006
上海,宝山,2017,03,43863
上海,宝山,2017,02,44062
上海,宝山,2017,01,43636
上海,闵行,2017,12,47051
上海,闵行,2017,11,47438
上海,闵行,2017,10,47497
上海,闵行,2017,09,48314
上海,闵行,2017,08,48725
上海,闵行,2017,07,49884
上海,闵行,2017,06,50102
上海,闵行,2017,05,50392
上海,闵行,2017,04,48992
上海,闵行,2017,03,48561
上海,闵行,2017,02,48925
上海,闵行,2017,01,48668
上海,浦东,2017,12,54697
上海,浦东,2017,11,54661
上海,浦东,2017,10,54506
上海,浦东,2017,09,54524
上海,浦东,2017,08,54580
上海,浦东,2017,07,55206
上海,浦东,2017,06,55569
上海,浦东,2017,05,55179
上海,浦东,2017,04,53184
上海,浦东,2017,03,52906
上海,浦东,2017,02,52706
上海,浦东,2017,01,52582
上海,上海,2019,05,49616
上海,上海,2019,04,49588
上海,上海,2019,03,49500
上海,上海,2019,02,49550
上海,上海,2019,01,49264
上海,崇明,2019,05,14977
上海,崇明,2019,04,14951
上海,崇明,2019,03,14949
上海,崇明,2019,02,14863
上海,崇明,2019,01,15577
上海,上海周边,2019,05,10143
上海,上海周边,2019,04,10073
上海,上海周边,2019,03,10190
上海,上海周边,2019,02,10653
上海,上海周边,2019,01,10648
上海,奉贤,2019,05,24246
上海,奉贤,2019,04,24169
上海,奉贤,2019,03,24338
上海,奉贤,2019,02,23571
上海,奉贤,2019,01,23815
上海,金山,2019,05,19194
上海,金山,2019,04,18956
上海,金山,2019,03,18865
上海,金山,2019,02,18023
上海,金山,2019,01,17553
上海,青浦,2019,05,31134
上海,青浦,2019,04,31264
上海,青浦,2019,03,31220
上海,青浦,2019,02,30650
上海,青浦,2019,01,30418
上海,黄浦,2019,05,85474
上海,黄浦,2019,04,85070
上海,黄浦,2019,03,84026
上海,黄浦,2019,02,81609
上海,黄浦,2019,01,82079
上海,长宁,2019,05,68490
上海,长宁,2019,04,67885
上海,长宁,2019,03,67860
上海,长宁,2019,02,68586
上海,长宁,2019,01,68160
上海,虹口,2019,05,58705
上海,虹口,2019,04,58885
上海,虹口,2019,03,58920
上海,虹口,2019,02,58925
上海,虹口,2019,01,58350
上海,普陀,2019,05,56910
上海,普陀,2019,04,56593
上海,普陀,2019,03,55920
上海,普陀,2019,02,55802
上海,普陀,2019,01,55307
上海,杨浦,2019,05,60170
上海,杨浦,2019,04,60218
上海,杨浦,2019,03,59458
上海,杨浦,2019,02,59410
上海,杨浦,2019,01,59391
上海,静安,2019,05,69773
上海,静安,2019,04,69678
上海,静安,2019,03,70268
上海,静安,2019,02,68409
上海,静安,2019,01,66472
上海,嘉定,2019,05,34917
上海,嘉定,2019,04,34949
上海,嘉定,2019,03,34280
上海,嘉定,2019,02,34401
上海,嘉定,2019,01,34210
上海,松江,2019,05,33192
上海,松江,2019,04,33392
上海,松江,2019,03,33476
上海,松江,2019,02,33493
上海,松江,2019,01,33466
上海,徐汇,2019,05,73296
上海,徐汇,2019,04,73240
上海,徐汇,2019,03,71959
上海,徐汇,2019,02,71157
上海,徐汇,2019,01,71095
上海,宝山,2019,05,39919
上海,宝山,2019,04,39697
上海,宝山,2019,03,39087
上海,宝山,2019,02,38911
上海,宝山,2019,01,38757
上海,闵行,2019,05,48365
上海,闵行,2019,04,48085
上海,闵行,2019,03,47410
上海,闵行,2019,02,47306
上海,闵行,2019,01,47449
上海,浦东,2019,05,48968
上海,浦东,2019,04,49166
上海,浦东,2019,03,48732
上海,浦东,2019,02,48809
上海,浦东,2019,01,48678
